plateId,wellId,mutant,geneLocus,function,umap1,umap2,peakBiomass,peakBiomassNorm
Plate2_Drawer6 02-Oct-2025 11-50-43,A5,flgM,VC_2204,"Negative regulator of flagellin synthesis FlgM, putative; Similar to GB:L14437 SP:P39809 PID:451869 PID:1762336 GB:AL009126; identified by sequence similarity; putative.",8.037062,7.615652,0.017090647,1.2771209199680094
Plate2_Drawer6 02-Oct-2025 11-50-43,A6,flrA,VC_2137,Sigma-54 dependent transcriptional activator; Similar to PID:2338727; identified by sequence similarity; putative.,9.46342,-0.45242482,0.043211874,3.229063725698723
Plate2_Drawer6 02-Oct-2025 11-50-43,A7,VC_1291,VC_1291,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.289008,8.425242,0.02267736,1.6945953459600294
Plate2_Drawer6 02-Oct-2025 11-50-43,A8,thiI,VC_0894,"Thiamin biosynthesis protein ThiI; Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS.",5.857752,2.789086,0.01234707,0.9226509328353344
Plate2_Drawer6 02-Oct-2025 11-50-43,A9,flhB,VC_2120,"Flagellar biosynthetic protein FlhB; Required for formation of the rod structure in the basal body of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the type III secretion exporter family.",7.2144856,0.784136,0.06615308,4.943375308630348
Plate2_Drawer6 02-Oct-2025 11-50-43,B1,aroE,VC_0056,"Shikimate 5-dehydrogenase; Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA).",8.334515,8.675747,0.010799169,0.8069820088244762
Plate2_Drawer6 02-Oct-2025 11-50-43,B10,wbeN,VC_0251,Acyl protein synthase/acyl-CoA reductase RfbN; Similar to GB:X59554 PID:48393; identified by sequence similarity; putative.,7.4891295,7.510196,0.010754724,0.803660798147784
Plate2_Drawer6 02-Oct-2025 11-50-43,B11,wbeL,VC_0249,rfbL protein; Similar to GB:X59554 PID:48391; identified by sequence similarity; putative.,3.4151475,-0.3453201,0.12667006,9.465585683187006
Plate2_Drawer6 02-Oct-2025 11-50-43,B12,pstB1,VC_0726,"Phosphate ABC transporter, ATP-binding protein; Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Phosphate importer (TC 3.A.1.7) family.",7.095408,7.1186695,0.012994061,0.9709981803755253
Plate2_Drawer6 02-Oct-2025 11-50-43,B4,VC_A0146,VC_A0146,Conserved hypothetical protein; Identified by Glimmer2; putative.,8.183851,5.3645854,0.027623493,2.064201594760565
Plate2_Drawer6 02-Oct-2025 11-50-43,B5,VC_0289,VC_0289,Gluconate utilization system gnt-I transcriptional repressor; Similar to PID:1304069; identified by sequence similarity; putative.,7.5620327,9.263019,0.011484637,0.8582045004462757
Plate2_Drawer6 02-Oct-2025 11-50-43,B6,VC_A0005,VC_A0005,Hypothetical protein; Identified by Glimmer2; putative.,7.252297,6.7145553,0.022845285,1.707143760919722
Plate2_Drawer6 02-Oct-2025 11-50-43,B8,mltF,VC_0866,"Transglycosylase, Slt family; Murein-degrading enzyme that degrades murein glycan strands and insoluble, high-molecular weight murein sacculi, with the concomitant formation of a 1,6-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella. In the N-terminal section; belongs to the bacterial solute- binding protein 3 family.",7.012899,4.1818833,0.008034382,0.6003796890319257
Plate2_Drawer6 02-Oct-2025 11-50-43,B9,VC_A0726,VC_A0726,"Molybdenum ABC transporter, periplasmic molybdenum-binding protein; Similar to GB:L34009 SP:P37329 PID:504498 PID:973214 PID:1147817; identified by sequence similarity; putative.",7.2956166,6.5731106,0.015367668,1.1483690637295907
Plate2_Drawer6 02-Oct-2025 11-50-43,C1,VC_1885,VC_1885,Hypothetical protein; Identified by Glimmer2; putative.,2.3464184,6.054118,0.026307814,1.965885763015717
Plate2_Drawer6 02-Oct-2025 11-50-43,C10,flgF,VC_2196,Flagellar basal-body rod protein FlgF; Similar to GB:U00096 SP:P75938 PID:1787317; identified by sequence similarity; putative; Belongs to the flagella basal body rod proteins family.,8.873513,0.06704001,0.047120333,3.5211284294947376
Plate2_Drawer6 02-Oct-2025 11-50-43,C11,VC_2441,VC_2441,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.452335,4.2433853,0.014528298,1.0856460441391944
Plate2_Drawer6 02-Oct-2025 11-50-43,C12,VC_1710,VC_1710,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.013694,7.455615,0.009812273,0.7332349161934747
Plate2_Drawer6 02-Oct-2025 11-50-43,C2,aroQ,VC_0297,3-dehydroquinate dehydratase; Catalyzes a trans-dehydration via an enolate intermediate. Belongs to the type-II 3-dehydroquinase family.,8.185288,9.8892,0.012410401,0.9273834245299142
Plate2_Drawer6 02-Oct-2025 11-50-43,C3,VC_1359,VC_1359,"Amino acid ABC transporter, ATP-binding protein; Similar to PID:1154897; identified by sequence similarity; putative.",5.0438757,-4.33691,0.072766185,5.43754821744094
Plate2_Drawer6 02-Oct-2025 11-50-43,C4,VC_A0328,VC_A0328,"Biphenyl-2,3-diol 1,2-dioxygenase III-related protein; Similar to GB:X75635 SP:P47233 PID:473121; identified by sequence similarity; putative.",9.184028,7.5690527,0.016510146,1.2337422245235157
Plate2_Drawer6 02-Oct-2025 11-50-43,C5,VC_1350,VC_1350,"Antioxidant, putative; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides; Belongs to the peroxiredoxin family. Prx5 subfamily.",6.7216144,6.029216,0.01923867,1.4376347442762665
Plate2_Drawer6 02-Oct-2025 11-50-43,C6,manB,VC_0242,Phosphomannomutase; Involved in GDP-mannose biosynthesis which serves as the activated sugar nucleotide precursor for mannose residues in cell surface polysaccharides; Belongs to the phosphohexose mutase family.,7.5650525,3.9534101,0.017418567,1.301625170279651
Plate2_Drawer6 02-Oct-2025 11-50-43,C7,mrcA,VC_2635,Penicillin-binding protein 1A; Cell wall formation. Synthesis of cross-linked peptidoglycan from the lipid intermediates. The enzyme has a penicillin-insensitive transglycosylase N-terminal domain (formation of linear glycan strands) and a penicillin-sensitive transpeptidase C-terminal domain (cross- linking of the peptide subunits).,6.929012,1.0706062,0.06008284,4.4897686960061085
Plate2_Drawer6 02-Oct-2025 11-50-43,C8,VC_A0079,VC_A0079,Conserved hypothetical protein; Identified by Glimmer2; putative.,8.6097555,0.410809,0.04070226,3.041529541624557
Plate2_Drawer6 02-Oct-2025 11-50-43,C9,potA,VC_1428,"Spermidine/putrescine ABC transporter, ATP-binding protein; Part of the ABC transporter complex PotABCD involved in spermidine/putrescine import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Spermidine/putrescine importer (TC 3.A.1.11.1) family.",9.187688,1.3933247,0.07771992,5.807722535620804
Plate2_Drawer6 02-Oct-2025 11-50-43,D1,VC_A0340,VC_A0340,Hypothetical protein; Identified by Glimmer2; putative.,7.8187804,7.854727,0.013447243,1.004862797247721
Plate2_Drawer6 02-Oct-2025 11-50-43,D10,bioD,VC_1115,"Dethiobiotin synthetase; Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8- diaminopelargonic acid (DAPA) to form an ureido ring.",5.9535956,0.5181885,0.04198228,3.137180708018518
Plate2_Drawer6 02-Oct-2025 11-50-43,D11,flaA,VC_2188,Flagellin core protein A; Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella. FlaA is required to form a core or scaffold into which the other flagellins are inserted to provide structural integrity. Essential for flagellar synthesis and motility; important for full virulence.,6.0560827,0.6110639,0.070313096,5.2542379378217205
Plate2_Drawer6 02-Oct-2025 11-50-43,D12,wavL,VC_0239,Conserved hypothetical protein; Identified by Glimmer2; putative.,3.9102988,-0.21778013,0.12046352,9.001793875034965
Plate2_Drawer6 02-Oct-2025 11-50-43,D2,VC_0745,VC_0745,Inositol monophosphate family protein; Similar to GB:M34828 SP:P22783 PID:147899 GB:U00096 PID:1788882; identified by sequence similarity; putative; Belongs to the inositol monophosphatase superfamily.,6.2555437,1.7721113,0.025037427,1.8709544351288678
Plate2_Drawer6 02-Oct-2025 11-50-43,D3,VC_2485,VC_2485,"Transcriptional regulator, LysR family; Similar to GB:D10483 SP:P10151 GB:M21150 PID:1128961 PID:146605; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.",9.228357,4.8954725,0.02941357,2.197967436688818
Plate2_Drawer6 02-Oct-2025 11-50-43,D4,rimO,VC_2620,Conserved hypothetical protein; Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12; Belongs to the methylthiotransferase family. RimO subfamily.,7.907132,9.478363,0.012109866,0.9049255541121011
Plate2_Drawer6 02-Oct-2025 11-50-43,D5,bioA,VC_1111,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase; Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. BioA subfamily.",5.8952003,0.50857294,0.03549012,2.6520455723048433
Plate2_Drawer6 02-Oct-2025 11-50-43,D6,wbeT,VC_0259,Lipopolysaccharide biosynthesis protein RfbV; Similar to GB:X59554 PID:48400 PID:1929424; identified by sequence similarity; putative.,4.82117,-3.9767778,0.068285435,5.102718321173898
Plate2_Drawer6 02-Oct-2025 11-50-43,D7,VC_0929,VC_0929,Hypothetical protein; Identified by Glimmer2; putative.,8.643058,4.3615327,0.024672853,1.8437111667917232
Plate2_Drawer6 02-Oct-2025 11-50-43,D8,flgT,VC_2208,Hypothetical protein; Identified by Glimmer2; putative.,8.966247,0.055322655,0.050166834,3.7487821958971135
Plate2_Drawer6 02-Oct-2025 11-50-43,D9,glyA1,VC_0941,"Serine hydroxymethyltransferase; Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism.",6.002782,1.4799491,0.035615094,2.6613844176892267
Plate2_Drawer6 02-Oct-2025 11-50-43,E1,VC_1003,VC_1003,Bacteriocin production protein; Similar to GB:J01666 SP:P08550 PID:146367 PID:147415 GB:U00096; identified by sequence similarity; putative.,5.029044,0.5396721,0.058140576,4.3446304817243
Plate2_Drawer6 02-Oct-2025 11-50-43,E10,flgA,VC_2203,"Flagellar protein, putative; Similar to PID:1272364; identified by sequence similarity; putative.",8.717513,4.25638,0.04140607,3.0941226631537004
Plate2_Drawer6 02-Oct-2025 11-50-43,E11,VC_A0187,VC_A0187,Hypothetical protein; Identified by Glimmer2; putative.,9.337308,8.226747,0.015427609,1.152848233246333
Plate2_Drawer6 02-Oct-2025 11-50-43,E12,VC_1652,VC_1652,Response regulator VieA; Similar to GP:3123891; identified by sequence similarity; putative.,7.9835978,7.8358116,0.012243282,0.9148952389729756
Plate2_Drawer6 02-Oct-2025 11-50-43,E2,fliL,VC_2130,Flagellum-specific ATP synthase FliI; Similar to PID:1071643 SP:P52612 GB:U00096 PID:1736607 PID:1788251; identified by sequence similarity; putative.,8.060848,0.38815784,0.0635776,4.7509192016755195
Plate2_Drawer6 02-Oct-2025 11-50-43,E3,pdhE2,VC_2413,"Pyruvate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase; The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2).",4.457694,1.2303498,0.057367947,4.286894770532444
Plate2_Drawer6 02-Oct-2025 11-50-43,E4,VC_0134,VC_0134,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.589978,8.460877,0.012807908,0.9570876543073897
Plate2_Drawer6 02-Oct-2025 11-50-43,E6,cheW,VC_2059,Purine-binding chemotaxis protein CheW; Similar to GB:M13462 SP:P07365 PID:145520 GB:U00096 PID:1736540; identified by sequence similarity; putative.,8.3887205,3.8009953,0.04050924,3.027105870012112
Plate2_Drawer6 02-Oct-2025 11-50-43,E7,nfuA,VC_2720,"Conserved hypothetical protein; Involved in iron-sulfur cluster biogenesis. Binds a 4Fe-4S cluster, can transfer this cluster to apoproteins, and thereby intervenes in the maturation of Fe/S proteins. Could also act as a scaffold/chaperone for damaged Fe/S proteins.",5.410805,1.4376514,0.02256111,1.6859084128704698
Plate2_Drawer6 02-Oct-2025 11-50-43,E8,groS2,VC_A0819,"Chaperonin, 10 Kd subunit; Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter.",7.19831,7.803278,0.007813585,0.5838803448136421
Plate2_Drawer6 02-Oct-2025 11-50-43,E9,potD1,VC_1424,"Spermidine/putrescine ABC transporter, periplasmic spermidine/putrescine-binding protein; Required for the activity of the bacterial periplasmic transport system of putrescine; Belongs to the bacterial solute-binding protein PotD/PotF family.",7.4134707,0.9150283,0.041749906,3.119816257353974
Plate2_Drawer6 02-Oct-2025 11-50-43,F1,bioF,VC_1113,"8-amino-7-oxononanoate synthase; Catalyzes the decarboxylative condensation of pimeloyl-[acyl- carrier protein] and L-alanine to produce 8-amino-7-oxononanoate (AON), [acyl-carrier protein], and carbon dioxide.",5.856825,0.5152134,0.03638131,2.718640909079764
Plate2_Drawer6 02-Oct-2025 11-50-43,F10,WT,WT,,7.739818,9.369571,0.012341148,0.9222084036503333
Plate2_Drawer6 02-Oct-2025 11-50-43,F2,flgO,VC_2207,Hypothetical protein; Identified by Glimmer2; putative.,9.65618,1.6693355,0.07787056,5.8189793063787505
Plate2_Drawer6 02-Oct-2025 11-50-43,F3,hslO,VC_2736,Conserved hypothetical protein; Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress.,7.4561596,7.1250396,0.017989205,1.3442668401666196
Plate2_Drawer6 02-Oct-2025 11-50-43,F4,bioC,VC_1114,Biotin synthesis protein BioC; Converts the free carboxyl group of a malonyl-thioester to its methyl ester by transfer of a methyl group from S-adenosyl-L- methionine (SAM). It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway.,5.8646135,0.5094748,0.031702206,2.368988751083288
Plate2_Drawer6 02-Oct-2025 11-50-43,F5,dnaN,VC_0013,"DNA polymerase III, beta chain; Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP- independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria; Pol III exhibits 3'-5' exonuclease proofreading activity. The beta chain is required for initiation of r [...] ",7.135239,6.734747,0.013808867,1.031885622981733
Plate2_Drawer6 02-Oct-2025 11-50-43,F6,mutH,VC_0668,DNA mismatch repair protein MutH; Sequence-specific endonuclease that cleaves unmethylated GATC sequences. It is involved in DNA mismatch repair; Belongs to the MutH family.,9.340063,8.864739,0.0120216785,0.8983356279887847
Plate2_Drawer6 02-Oct-2025 11-50-43,F7,pabC,VC_2018,"4-amino-4-deoxychorismate lyase; Involved in the biosynthesis of p-aminobenzoate (PABA), a precursor of tetrahydrofolate. Converts 4-amino-4-deoxychorismate into 4-aminobenzoate (PABA) and pyruvate (By similarity).",8.068769,7.435328,0.012890225,0.9632388996504716
Plate2_Drawer6 02-Oct-2025 11-50-43,F8,lexA,VC_0092,"LexA repressor; Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair.",6.030271,1.944397,0.011512421,0.8602806961362569
Plate2_Drawer6 02-Oct-2025 11-50-43,F9,VC_2271,VC_2271,"Riboflavin-specific deaminase; Converts 2,5-diamino-6-(ribosylamino)-4(3h)-pyrimidinone 5'- phosphate into 5-amino-6-(ribosylamino)-2,4(1h,3h)-pyrimidinedione 5'- phosphate; In the C-terminal section; belongs to the HTP reductase family.",7.8527346,9.352042,0.012918615,0.9653603794819777
Plate2_Drawer6 07-Aug-2025 12-51-44,A1,flgK,VC_2191,Flagellar hook-associated protein FlgM; Similar to PID:2443633; identified by sequence similarity; putative. HOOK FILSMENT JUNCTION,9.767384,8.527017,0.020170378,1.5072578415236413
Plate2_Drawer6 07-Aug-2025 12-51-44,A10,VC_2523,VC_2523,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.3365088,6.6529894,0.023684666,1.769867602499486
Plate2_Drawer6 07-Aug-2025 12-51-44,A11,fliR,VC_2121,Flagellar biosynthetic protein FliR; Role in flagellar biosynthesis. Belongs to the FliR/MopE/SpaR family.,9.221624,-1.1997375,0.077320084,5.777844268276313
Plate2_Drawer6 07-Aug-2025 12-51-44,A12,argR,VC_0431,Arginine repressor; Regulates arginine biosynthesis genes.,8.153966,6.6141253,0.022880847,1.7098011778189126
Plate2_Drawer6 07-Aug-2025 12-51-44,A2,flrB,VC_2136,Sensory box sensor histidine kinase; Similar to PID:2338728; identified by sequence similarity; putative.,8.208239,0.09417087,0.0521034,3.8934946196864977
Plate2_Drawer6 07-Aug-2025 12-51-44,A3,rjg,VC_0264,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.765684,8.296399,0.011885463,0.8881567468338523
Plate2_Drawer6 07-Aug-2025 12-51-44,A4,fliA,VC_2066,RNA polymerase sigma factor for flagellar operon FliA; Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor controls the expression of flagella-related genes; Belongs to the sigma-70 factor family. FliA subfamily.,9.827081,-0.66719866,0.03972497,2.968500269890401
Plate2_Drawer6 07-Aug-2025 12-51-44,A5,flgM,VC_2204,"Negative regulator of flagellin synthesis FlgM, putative; Similar to GB:L14437 SP:P39809 PID:451869 PID:1762336 GB:AL009126; identified by sequence similarity; putative.",7.5719295,6.422004,0.023476925,1.7543438849342543
Plate2_Drawer6 07-Aug-2025 12-51-44,A6,flrA,VC_2137,Sigma-54 dependent transcriptional activator; Similar to PID:2338727; identified by sequence similarity; putative.,9.550276,-1.2062353,0.052805096,3.9459297698044464
Plate2_Drawer6 07-Aug-2025 12-51-44,A7,VC_1291,VC_1291,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.817148,5.080669,0.026905134,2.010521280203293
Plate2_Drawer6 07-Aug-2025 12-51-44,A8,thiI,VC_0894,"Thiamin biosynthesis protein ThiI; Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS.",8.47318,9.425987,0.010316653,0.7709253704877718
Plate2_Drawer6 07-Aug-2025 12-51-44,A9,flhB,VC_2120,"Flagellar biosynthetic protein FlhB; Required for formation of the rod structure in the basal body of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the type III secretion exporter family.",9.166975,-1.37958,0.07756336,5.796023385130469
Plate2_Drawer6 07-Aug-2025 12-51-44,B1,aroE,VC_0056,"Shikimate 5-dehydrogenase; Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA).",7.334354,7.869811,0.0141474875,1.057189482132298
Plate2_Drawer6 07-Aug-2025 12-51-44,B10,wbeN,VC_0251,Acyl protein synthase/acyl-CoA reductase RfbN; Similar to GB:X59554 PID:48393; identified by sequence similarity; putative.,9.296917,6.035908,0.018570514,1.3877059144664796
Plate2_Drawer6 07-Aug-2025 12-51-44,B11,wbeL,VC_0249,rfbL protein; Similar to GB:X59554 PID:48391; identified by sequence similarity; putative.,2.5870333,-0.79978186,0.09769741,7.3005665694044115
Plate2_Drawer6 07-Aug-2025 12-51-44,B12,pstB1,VC_0726,"Phosphate ABC transporter, ATP-binding protein; Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Phosphate importer (TC 3.A.1.7) family.",8.516119,9.782492,0.016007127,1.1961534727318843
Plate2_Drawer6 07-Aug-2025 12-51-44,B4,VC_A0146,VC_A0146,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.059729,7.732226,0.018451802,1.3788350052111868
Plate2_Drawer6 07-Aug-2025 12-51-44,B5,VC_0289,VC_0289,Gluconate utilization system gnt-I transcriptional repressor; Similar to PID:1304069; identified by sequence similarity; putative.,9.257775,10.268008,0.01660553,1.2408699185090173
Plate2_Drawer6 07-Aug-2025 12-51-44,B6,VC_A0005,VC_A0005,Hypothetical protein; Identified by Glimmer2; putative.,9.949332,9.584689,0.021948041,1.6400960310873889
Plate2_Drawer6 07-Aug-2025 12-51-44,B8,mltF,VC_0866,"Transglycosylase, Slt family; Murein-degrading enzyme that degrades murein glycan strands and insoluble, high-molecular weight murein sacculi, with the concomitant formation of a 1,6-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella. In the N-terminal section; belongs to the bacterial solute- binding protein 3 family.",9.71247,5.985135,0.007846181,0.5863161234888016
Plate2_Drawer6 07-Aug-2025 12-51-44,B9,VC_A0726,VC_A0726,"Molybdenum ABC transporter, periplasmic molybdenum-binding protein; Similar to GB:L34009 SP:P37329 PID:504498 PID:973214 PID:1147817; identified by sequence similarity; putative.",9.452902,8.551487,0.023118744,1.7275783418723059
Plate2_Drawer6 07-Aug-2025 12-51-44,C1,VC_1885,VC_1885,Hypothetical protein; Identified by Glimmer2; putative.,2.814711,6.2806997,0.020742688,1.550024453794487
Plate2_Drawer6 07-Aug-2025 12-51-44,C10,flgF,VC_2196,Flagellar basal-body rod protein FlgF; Similar to GB:U00096 SP:P75938 PID:1787317; identified by sequence similarity; putative; Belongs to the flagella basal body rod proteins family.,10.432218,-1.3410671,0.043508507,3.251230014069952
Plate2_Drawer6 07-Aug-2025 12-51-44,C11,VC_2441,VC_2441,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.0148807,3.417611,0.032958847,2.4628928911658443
Plate2_Drawer6 07-Aug-2025 12-51-44,C12,VC_1710,VC_1710,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.074784,8.948083,0.014362508,1.073257169843125
Plate2_Drawer6 07-Aug-2025 12-51-44,C2,aroQ,VC_0297,3-dehydroquinate dehydratase; Catalyzes a trans-dehydration via an enolate intermediate. Belongs to the type-II 3-dehydroquinase family.,6.673204,6.664586,0.005586653,0.4174699424136511
Plate2_Drawer6 07-Aug-2025 12-51-44,C3,VC_1359,VC_1359,"Amino acid ABC transporter, ATP-binding protein; Similar to PID:1154897; identified by sequence similarity; putative.",4.868872,-4.8729596,0.07554842,5.64545436182314
Plate2_Drawer6 07-Aug-2025 12-51-44,C4,VC_A0328,VC_A0328,"Biphenyl-2,3-diol 1,2-dioxygenase III-related protein; Similar to GB:X75635 SP:P47233 PID:473121; identified by sequence similarity; putative.",9.260497,7.7372417,0.015223718,1.1376122119597663
Plate2_Drawer6 07-Aug-2025 12-51-44,C5,VC_1350,VC_1350,"Antioxidant, putative; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides; Belongs to the peroxiredoxin family. Prx5 subfamily.",9.988179,7.714102,0.024928695,1.8628292944089195
Plate2_Drawer6 07-Aug-2025 12-51-44,C6,manB,VC_0242,Phosphomannomutase; Involved in GDP-mannose biosynthesis which serves as the activated sugar nucleotide precursor for mannose residues in cell surface polysaccharides; Belongs to the phosphohexose mutase family.,9.542745,4.933604,0.0329084,2.4591231731996595
Plate2_Drawer6 07-Aug-2025 12-51-44,C7,mrcA,VC_2635,Penicillin-binding protein 1A; Cell wall formation. Synthesis of cross-linked peptidoglycan from the lipid intermediates. The enzyme has a penicillin-insensitive transglycosylase N-terminal domain (formation of linear glycan strands) and a penicillin-sensitive transpeptidase C-terminal domain (cross- linking of the peptide subunits).,8.828305,1.6696321,0.0935574,6.991198914693811
Plate2_Drawer6 07-Aug-2025 12-51-44,C8,VC_A0079,VC_A0079,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.335502,2.9181151,0.04929242,3.6834404676341106
Plate2_Drawer6 07-Aug-2025 12-51-44,C9,potA,VC_1428,"Spermidine/putrescine ABC transporter, ATP-binding protein; Part of the ABC transporter complex PotABCD involved in spermidine/putrescine import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Spermidine/putrescine importer (TC 3.A.1.11.1) family.",10.602581,1.3565229,0.10786451,8.060316396629018
Plate2_Drawer6 07-Aug-2025 12-51-44,D1,VC_A0340,VC_A0340,Hypothetical protein; Identified by Glimmer2; putative.,9.561964,5.8786764,0.02225526,1.6630533721354868
Plate2_Drawer6 07-Aug-2025 12-51-44,D10,bioD,VC_1115,"Dethiobiotin synthetase; Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8- diaminopelargonic acid (DAPA) to form an ureido ring.",4.7130003,-5.870027,0.033019923,2.4674568750400634
Plate2_Drawer6 07-Aug-2025 12-51-44,D11,flaA,VC_2188,Flagellin core protein A; Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella. FlaA is required to form a core or scaffold into which the other flagellins are inserted to provide structural integrity. Essential for flagellar synthesis and motility; important for full virulence.,9.806574,-1.363447,0.07878064,5.886986223076783
Plate2_Drawer6 07-Aug-2025 12-51-44,D12,wavL,VC_0239,Conserved hypothetical protein; Identified by Glimmer2; putative.,4.4423504,0.1294143,0.099390626,7.427094346592984
Plate2_Drawer6 07-Aug-2025 12-51-44,D2,VC_0745,VC_0745,Inositol monophosphate family protein; Similar to GB:M34828 SP:P22783 PID:147899 GB:U00096 PID:1788882; identified by sequence similarity; putative; Belongs to the inositol monophosphatase superfamily.,6.8388762,2.8347368,0.027789045,2.0765726841957717
Plate2_Drawer6 07-Aug-2025 12-51-44,D3,VC_2485,VC_2485,"Transcriptional regulator, LysR family; Similar to GB:D10483 SP:P10151 GB:M21150 PID:1128961 PID:146605; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.",7.838944,2.727447,0.03876919,2.897078361001462
Plate2_Drawer6 07-Aug-2025 12-51-44,D4,rimO,VC_2620,Conserved hypothetical protein; Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12; Belongs to the methylthiotransferase family. RimO subfamily.,7.6747026,8.712853,0.0124930665,0.9335607119906882
